p_92793978	hasEntityType	paper	1.0
p_92725218	hasEntityType	paper	1.0
p_92640828	hasEntityType	paper	1.0
p_92599340	hasEntityType	paper	1.0
p_92442953	hasEntityType	paper	1.0
p_9226351	hasEntityType	paper	1.0
p_92135923	hasEntityType	paper	1.0
p_91935270	hasEntityType	paper	1.0
p_91927283	hasEntityType	paper	1.0
p_9189269	hasEntityType	paper	1.0
p_91868676	hasEntityType	paper	1.0
p_91762871	hasEntityType	paper	1.0
p_91705628	hasEntityType	paper	1.0
p_91400421	hasEntityType	paper	1.0
p_91367579	hasEntityType	paper	1.0
p_9135466	hasEntityType	paper	1.0
p_91267029	hasEntityType	paper	1.0
p_91208171	hasEntityType	paper	1.0
p_91170459	hasEntityType	paper	1.0
p_91149942	hasEntityType	paper	1.0
p_91145850	hasEntityType	paper	1.0
p_91108659	hasEntityType	paper	1.0
p_91094420	hasEntityType	paper	1.0
p_91004771	hasEntityType	paper	1.0
p_9091155	hasEntityType	paper	1.0
p_9087766	hasEntityType	paper	1.0
p_90854953	hasEntityType	paper	1.0
p_90737873	hasEntityType	paper	1.0
p_90286923	hasEntityType	paper	1.0
p_90215990	hasEntityType	paper	1.0
p_90191059	hasEntityType	paper	1.0
p_90126425	hasEntityType	paper	1.0
p_90110331	hasEntityType	paper	1.0
p_90108207	hasEntityType	paper	1.0
p_90007997	hasEntityType	paper	1.0
p_90006682	hasEntityType	paper	1.0
p_89942291	hasEntityType	paper	1.0
p_89937862	hasEntityType	paper	1.0
p_89906584	hasEntityType	paper	1.0
p_89898261	hasEntityType	paper	1.0
p_89857650	hasEntityType	paper	1.0
p_89827995	hasEntityType	paper	1.0
p_89656087	hasEntityType	paper	1.0
p_89505884	hasEntityType	paper	1.0
p_89444989	hasEntityType	paper	1.0
p_89382758	hasEntityType	paper	1.0
p_8932922	hasEntityType	paper	1.0
p_89168706	hasEntityType	paper	1.0
p_89167197	hasEntityType	paper	1.0
p_88951262	hasEntityType	paper	1.0
p_88933743	hasEntityType	paper	1.0
p_88898504	hasEntityType	paper	1.0
p_8871596	hasEntityType	paper	1.0
p_88597579	hasEntityType	paper	1.0
p_88541411	hasEntityType	paper	1.0
p_88433698	hasEntityType	paper	1.0
p_88431461	hasEntityType	paper	1.0
p_88423623	hasEntityType	paper	1.0
p_88363066	hasEntityType	paper	1.0
p_8832304	hasEntityType	paper	1.0
p_88227885	hasEntityType	paper	1.0
p_88086767	hasEntityType	paper	1.0
p_88076746	hasEntityType	paper	1.0
p_88073455	hasEntityType	paper	1.0
p_87937170	hasEntityType	paper	1.0
p_87934276	hasEntityType	paper	1.0
p_87659922	hasEntityType	paper	1.0
p_87593984	hasEntityType	paper	1.0
p_87570108	hasEntityType	paper	1.0
p_87542401	hasEntityType	paper	1.0
p_87463075	hasEntityType	paper	1.0
p_87361214	hasEntityType	paper	1.0
p_87319039	hasEntityType	paper	1.0
p_87289778	hasEntityType	paper	1.0
p_87275792	hasEntityType	paper	1.0
p_87220231	hasEntityType	paper	1.0
p_87103956	hasEntityType	paper	1.0
p_87045988	hasEntityType	paper	1.0
p_86951869	hasEntityType	paper	1.0
p_86887328	hasEntityType	paper	1.0
p_86823043	hasEntityType	paper	1.0
p_86816067	hasEntityType	paper	1.0
p_86748277	hasEntityType	paper	1.0
p_86498282	hasEntityType	paper	1.0
p_86426707	hasEntityType	paper	1.0
p_86319253	hasEntityType	paper	1.0
p_86006549	hasEntityType	paper	1.0
p_859245369	hasEntityType	paper	1.0
p_85849389	hasEntityType	paper	1.0
p_85825084	hasEntityType	paper	1.0
p_85747701	hasEntityType	paper	1.0
p_85700272	hasEntityType	paper	1.0
p_85655008	hasEntityType	paper	1.0
p_85585675	hasEntityType	paper	1.0
p_85575273	hasEntityType	paper	1.0
p_855449455	hasEntityType	paper	1.0
p_855214457	hasEntityType	paper	1.0
p_85493278	hasEntityType	paper	1.0
p_85487314	hasEntityType	paper	1.0
p_853841234	hasEntityType	paper	1.0
p_852874	hasEntityType	paper	1.0
p_8519771	hasEntityType	paper	1.0
p_8513375	hasEntityType	paper	1.0
p_85031498	hasEntityType	paper	1.0
p_85027954	hasEntityType	paper	1.0
p_84899576	hasEntityType	paper	1.0
p_848833117	hasEntityType	paper	1.0
p_84867448	hasEntityType	paper	1.0
p_84797742	hasEntityType	paper	1.0
p_84725507	hasEntityType	paper	1.0
p_84654567	hasEntityType	paper	1.0
p_84647785	hasEntityType	paper	1.0
p_84576993	hasEntityType	paper	1.0
p_84545142	hasEntityType	paper	1.0
p_845140381	hasEntityType	paper	1.0
p_84440726	hasEntityType	paper	1.0
p_84407649	hasEntityType	paper	1.0
p_84390380	hasEntityType	paper	1.0
p_84343632	hasEntityType	paper	1.0
p_84158218	hasEntityType	paper	1.0
p_84142403	hasEntityType	paper	1.0
p_839456942	hasEntityType	paper	1.0
p_83784738	hasEntityType	paper	1.0
p_83759306	hasEntityType	paper	1.0
p_83715729	hasEntityType	paper	1.0
p_83671853	hasEntityType	paper	1.0
p_83653783	hasEntityType	paper	1.0
p_83582759	hasEntityType	paper	1.0
p_83573435	hasEntityType	paper	1.0
p_83447915	hasEntityType	paper	1.0
p_83427827	hasEntityType	paper	1.0
p_83354045	hasEntityType	paper	1.0
p_83252375	hasEntityType	paper	1.0
p_83089762	hasEntityType	paper	1.0
p_83038176	hasEntityType	paper	1.0
p_82929680	hasEntityType	paper	1.0
p_828641074	hasEntityType	paper	1.0
p_82854020	hasEntityType	paper	1.0
p_828293290	hasEntityType	paper	1.0
p_82798160	hasEntityType	paper	1.0
p_821701113	hasEntityType	paper	1.0
p_82094103	hasEntityType	paper	1.0
p_81968628	hasEntityType	paper	1.0
p_81942528	hasEntityType	paper	1.0
p_81787973	hasEntityType	paper	1.0
p_817429223	hasEntityType	paper	1.0
p_8124086	hasEntityType	paper	1.0
p_812314648	hasEntityType	paper	1.0
p_80915153	hasEntityType	paper	1.0
p_80903396	hasEntityType	paper	1.0
p_8079469	hasEntityType	paper	1.0
p_807857742	hasEntityType	paper	1.0
p_80747175	hasEntityType	paper	1.0
p_80737574	hasEntityType	paper	1.0
p_80695334	hasEntityType	paper	1.0
p_8064756	hasEntityType	paper	1.0
p_80632746	hasEntityType	paper	1.0
p_80610939	hasEntityType	paper	1.0
p_80582878	hasEntityType	paper	1.0
p_80463681	hasEntityType	paper	1.0
p_8042946	hasEntityType	paper	1.0
p_803770162	hasEntityType	paper	1.0
p_80323479	hasEntityType	paper	1.0
p_802184161	hasEntityType	paper	1.0
p_80212311	hasEntityType	paper	1.0
p_79940672	hasEntityType	paper	1.0
p_7983906	hasEntityType	paper	1.0
p_79819859	hasEntityType	paper	1.0
p_79710715	hasEntityType	paper	1.0
p_79646937	hasEntityType	paper	1.0
p_7960164	hasEntityType	paper	1.0
p_79591479	hasEntityType	paper	1.0
p_79573790	hasEntityType	paper	1.0
p_7950900	hasEntityType	paper	1.0
p_79456015	hasEntityType	paper	1.0
p_79400672	hasEntityType	paper	1.0
p_79230007	hasEntityType	paper	1.0
p_79162068	hasEntityType	paper	1.0
p_79138297	hasEntityType	paper	1.0
p_790941020	hasEntityType	paper	1.0
p_79072504	hasEntityType	paper	1.0
p_79071794	hasEntityType	paper	1.0
p_79030325	hasEntityType	paper	1.0
p_78958245	hasEntityType	paper	1.0
p_78944135	hasEntityType	paper	1.0
p_78835675	hasEntityType	paper	1.0
p_78791260	hasEntityType	paper	1.0
p_78773469	hasEntityType	paper	1.0
p_78766184	hasEntityType	paper	1.0
p_78752944	hasEntityType	paper	1.0
p_78736406	hasEntityType	paper	1.0
p_78540728	hasEntityType	paper	1.0
p_78496157	hasEntityType	paper	1.0
p_78472694	hasEntityType	paper	1.0
p_78386069	hasEntityType	paper	1.0
p_782747005	hasEntityType	paper	1.0
p_78227829	hasEntityType	paper	1.0
p_77932330	hasEntityType	paper	1.0
p_7781181	hasEntityType	paper	1.0
p_77770014	hasEntityType	paper	1.0
p_77717277	hasEntityType	paper	1.0
p_77672567	hasEntityType	paper	1.0
p_7753784	hasEntityType	paper	1.0
p_77484545	hasEntityType	paper	1.0
p_77424789	hasEntityType	paper	1.0
p_77414827	hasEntityType	paper	1.0
p_77327258	hasEntityType	paper	1.0
p_772686254	hasEntityType	paper	1.0
p_7721922	hasEntityType	paper	1.0
p_771254491	hasEntityType	paper	1.0
p_77121211	hasEntityType	paper	1.0
p_77113745	hasEntityType	paper	1.0
p_770681952	hasEntityType	paper	1.0
p_77065283	hasEntityType	paper	1.0
p_77055553	hasEntityType	paper	1.0
p_77052954	hasEntityType	paper	1.0
p_76961804	hasEntityType	paper	1.0
p_76897184	hasEntityType	paper	1.0
p_76834769	hasEntityType	paper	1.0
p_76808701	hasEntityType	paper	1.0
p_767479537	hasEntityType	paper	1.0
p_76571727	hasEntityType	paper	1.0
p_7653056	hasEntityType	paper	1.0
p_76428443	hasEntityType	paper	1.0
p_7642643	hasEntityType	paper	1.0
p_76411190	hasEntityType	paper	1.0
p_76324110	hasEntityType	paper	1.0
p_76317127	hasEntityType	paper	1.0
p_76312230	hasEntityType	paper	1.0
p_76277646	hasEntityType	paper	1.0
p_76248504	hasEntityType	paper	1.0
p_762438087	hasEntityType	paper	1.0
p_76146548	hasEntityType	paper	1.0
p_76084415	hasEntityType	paper	1.0
p_76059029	hasEntityType	paper	1.0
p_76057038	hasEntityType	paper	1.0
p_76044956	hasEntityType	paper	1.0
p_76027820	hasEntityType	paper	1.0
p_7592732	hasEntityType	paper	1.0
p_7575860	hasEntityType	paper	1.0
p_75695251	hasEntityType	paper	1.0
p_75672448	hasEntityType	paper	1.0
p_756168069	hasEntityType	paper	1.0
p_7556657	hasEntityType	paper	1.0
p_75543381	hasEntityType	paper	1.0
p_7542544	hasEntityType	paper	1.0
p_75385484	hasEntityType	paper	1.0
p_75329229	hasEntityType	paper	1.0
p_753158074	hasEntityType	paper	1.0
p_75251192	hasEntityType	paper	1.0
p_75247714	hasEntityType	paper	1.0
p_75232030	hasEntityType	paper	1.0
p_75212076	hasEntityType	paper	1.0
p_74908800	hasEntityType	paper	1.0
p_748364857	hasEntityType	paper	1.0
p_74831584	hasEntityType	paper	1.0
p_74795870	hasEntityType	paper	1.0
p_7477979	hasEntityType	paper	1.0
p_74702228	hasEntityType	paper	1.0
p_7450963	hasEntityType	paper	1.0
p_74192071	hasEntityType	paper	1.0
p_74076539	hasEntityType	paper	1.0
p_73696395	hasEntityType	paper	1.0
p_73583066	hasEntityType	paper	1.0
p_73565369	hasEntityType	paper	1.0
p_73543877	hasEntityType	paper	1.0
p_73472581	hasEntityType	paper	1.0
p_73416367	hasEntityType	paper	1.0
p_73356243	hasEntityType	paper	1.0
p_73305273	hasEntityType	paper	1.0
p_73274768	hasEntityType	paper	1.0
p_73236011	hasEntityType	paper	1.0
p_73148765	hasEntityType	paper	1.0
p_73146770	hasEntityType	paper	1.0
p_73056518	hasEntityType	paper	1.0
p_73036368	hasEntityType	paper	1.0
p_72872960	hasEntityType	paper	1.0
p_72855768	hasEntityType	paper	1.0
p_72823258	hasEntityType	paper	1.0
p_72756161	hasEntityType	paper	1.0
p_72712732	hasEntityType	paper	1.0
p_72700880	hasEntityType	paper	1.0
p_7262879	hasEntityType	paper	1.0
p_72598175	hasEntityType	paper	1.0
p_72544770	hasEntityType	paper	1.0
p_72533118	hasEntityType	paper	1.0
p_72527153	hasEntityType	paper	1.0
p_72503984	hasEntityType	paper	1.0
p_72445426	hasEntityType	paper	1.0
p_72356434	hasEntityType	paper	1.0
p_7221777	hasEntityType	paper	1.0
p_72150745	hasEntityType	paper	1.0
p_72018539	hasEntityType	paper	1.0
p_71789194	hasEntityType	paper	1.0
p_71774439	hasEntityType	paper	1.0
p_71750940	hasEntityType	paper	1.0
p_71745710	hasEntityType	paper	1.0
p_71730064	hasEntityType	paper	1.0
p_71658315	hasEntityType	paper	1.0
p_71595405	hasEntityType	paper	1.0
p_71502728	hasEntityType	paper	1.0
p_71394711	hasEntityType	paper	1.0
p_71372928	hasEntityType	paper	1.0
p_71343783	hasEntityType	paper	1.0
p_7133794	hasEntityType	paper	1.0
p_71177211	hasEntityType	paper	1.0
p_71042853	hasEntityType	paper	1.0
p_70970852	hasEntityType	paper	1.0
p_7096447	hasEntityType	paper	1.0
p_70906222	hasEntityType	paper	1.0
p_70893897	hasEntityType	paper	1.0
p_70755430	hasEntityType	paper	1.0
p_70705159	hasEntityType	paper	1.0
p_70688024	hasEntityType	paper	1.0
p_7060617	hasEntityType	paper	1.0
p_70577421	hasEntityType	paper	1.0
p_7048856	hasEntityType	paper	1.0
p_70443148	hasEntityType	paper	1.0
p_70402205	hasEntityType	paper	1.0
p_70368085	hasEntityType	paper	1.0
p_70321236	hasEntityType	paper	1.0
p_70260064	hasEntityType	paper	1.0
p_70035370	hasEntityType	paper	1.0
p_70003658	hasEntityType	paper	1.0
p_69876668	hasEntityType	paper	1.0
p_6981597	hasEntityType	paper	1.0
p_69788734	hasEntityType	paper	1.0
p_69597389	hasEntityType	paper	1.0
p_6956884	hasEntityType	paper	1.0
p_69498482	hasEntityType	paper	1.0
p_69348398	hasEntityType	paper	1.0
p_69348146	hasEntityType	paper	1.0
p_69329264	hasEntityType	paper	1.0
p_69255764	hasEntityType	paper	1.0
p_69245817	hasEntityType	paper	1.0
p_6911113	hasEntityType	paper	1.0
p_69095308	hasEntityType	paper	1.0
p_69043269	hasEntityType	paper	1.0
p_68982720	hasEntityType	paper	1.0
p_68897544	hasEntityType	paper	1.0
p_68830518	hasEntityType	paper	1.0
p_68733468	hasEntityType	paper	1.0
p_68718942	hasEntityType	paper	1.0
p_68640934	hasEntityType	paper	1.0
p_6862624	hasEntityType	paper	1.0
p_68568358	hasEntityType	paper	1.0
p_68532748	hasEntityType	paper	1.0
p_6846148	hasEntityType	paper	1.0
p_68436435	hasEntityType	paper	1.0
p_68289580	hasEntityType	paper	1.0
p_68286550	hasEntityType	paper	1.0
p_67959557	hasEntityType	paper	1.0
p_67952721	hasEntityType	paper	1.0
p_67933162	hasEntityType	paper	1.0
p_67838171	hasEntityType	paper	1.0
p_67822327	hasEntityType	paper	1.0
p_67646380	hasEntityType	paper	1.0
p_67640548	hasEntityType	paper	1.0
p_67485757	hasEntityType	paper	1.0
p_67430961	hasEntityType	paper	1.0
p_67320659	hasEntityType	paper	1.0
p_67188827	hasEntityType	paper	1.0
p_67174364	hasEntityType	paper	1.0
p_67142796	hasEntityType	paper	1.0
p_67087322	hasEntityType	paper	1.0
p_67050709	hasEntityType	paper	1.0
p_66903265	hasEntityType	paper	1.0
p_66856617	hasEntityType	paper	1.0
p_66822575	hasEntityType	paper	1.0
p_66812295	hasEntityType	paper	1.0
p_66557379	hasEntityType	paper	1.0
p_66435913	hasEntityType	paper	1.0
p_66016490	hasEntityType	paper	1.0
p_65972315	hasEntityType	paper	1.0
p_658300928	hasEntityType	paper	1.0
p_656960796	hasEntityType	paper	1.0
p_65687180	hasEntityType	paper	1.0
p_656638607	hasEntityType	paper	1.0
p_65655927	hasEntityType	paper	1.0
p_65605872	hasEntityType	paper	1.0
p_655855333	hasEntityType	paper	1.0
p_65543097	hasEntityType	paper	1.0
p_65486233	hasEntityType	paper	1.0
p_65414022	hasEntityType	paper	1.0
p_65368217	hasEntityType	paper	1.0
p_65351094	hasEntityType	paper	1.0
p_653253147	hasEntityType	paper	1.0
p_65269168	hasEntityType	paper	1.0
p_6519013	hasEntityType	paper	1.0
p_65187359	hasEntityType	paper	1.0
p_65183665	hasEntityType	paper	1.0
p_650946824	hasEntityType	paper	1.0
p_65038978	hasEntityType	paper	1.0
p_64962219	hasEntityType	paper	1.0
p_64921344	hasEntityType	paper	1.0
p_64915775	hasEntityType	paper	1.0
p_649125	hasEntityType	paper	1.0
p_648950042	hasEntityType	paper	1.0
p_64864290	hasEntityType	paper	1.0
p_648598683	hasEntityType	paper	1.0
p_64755047	hasEntityType	paper	1.0
p_64744528	hasEntityType	paper	1.0
p_647122050	hasEntityType	paper	1.0
p_64711635	hasEntityType	paper	1.0
p_646866144	hasEntityType	paper	1.0
p_64667449	hasEntityType	paper	1.0
p_64643649	hasEntityType	paper	1.0
p_64571385	hasEntityType	paper	1.0
p_645167951	hasEntityType	paper	1.0
p_644976322	hasEntityType	paper	1.0
p_644902546	hasEntityType	paper	1.0
p_644869769	hasEntityType	paper	1.0
p_64481094	hasEntityType	paper	1.0
p_64420137	hasEntityType	paper	1.0
p_64392601	hasEntityType	paper	1.0
p_64338941	hasEntityType	paper	1.0
p_643054118	hasEntityType	paper	1.0
p_64269816	hasEntityType	paper	1.0
p_64228948	hasEntityType	paper	1.0
p_639580134	hasEntityType	paper	1.0
p_639106463	hasEntityType	paper	1.0
p_63892961	hasEntityType	paper	1.0
p_638916684	hasEntityType	paper	1.0
p_638789088	hasEntityType	paper	1.0
p_638679311	hasEntityType	paper	1.0
p_638568100	hasEntityType	paper	1.0
p_638193699	hasEntityType	paper	1.0
p_637699179	hasEntityType	paper	1.0
p_63762201	hasEntityType	paper	1.0
p_637447402	hasEntityType	paper	1.0
p_637360881	hasEntityType	paper	1.0
p_636702224	hasEntityType	paper	1.0
p_63642558	hasEntityType	paper	1.0
p_63585209	hasEntityType	paper	1.0
p_63533150	hasEntityType	paper	1.0
p_634834491	hasEntityType	paper	1.0
p_63432297	hasEntityType	paper	1.0
p_633422023	hasEntityType	paper	1.0
p_6326468	hasEntityType	paper	1.0
p_63230061	hasEntityType	paper	1.0
p_63176524	hasEntityType	paper	1.0
p_630883066	hasEntityType	paper	1.0
p_630570861	hasEntityType	paper	1.0
p_630333118	hasEntityType	paper	1.0
p_629241095	hasEntityType	paper	1.0
p_62889833	hasEntityType	paper	1.0
p_628818343	hasEntityType	paper	1.0
p_628721210	hasEntityType	paper	1.0
p_62852057	hasEntityType	paper	1.0
p_62803316	hasEntityType	paper	1.0
p_627690729	hasEntityType	paper	1.0
p_62761778	hasEntityType	paper	1.0
p_62720386	hasEntityType	paper	1.0
p_62547873	hasEntityType	paper	1.0
p_624341773	hasEntityType	paper	1.0
p_623844078	hasEntityType	paper	1.0
p_623387594	hasEntityType	paper	1.0
p_62331818	hasEntityType	paper	1.0
p_62327733	hasEntityType	paper	1.0
p_6231984	hasEntityType	paper	1.0
p_62267618	hasEntityType	paper	1.0
p_622253553	hasEntityType	paper	1.0
p_62197522	hasEntityType	paper	1.0
p_6210312	hasEntityType	paper	1.0
p_62093210	hasEntityType	paper	1.0
p_620636116	hasEntityType	paper	1.0
p_620554035	hasEntityType	paper	1.0
p_62049403	hasEntityType	paper	1.0
p_620087454	hasEntityType	paper	1.0
p_62003622	hasEntityType	paper	1.0
p_618601374	hasEntityType	paper	1.0
p_618468384	hasEntityType	paper	1.0
p_616962782	hasEntityType	paper	1.0
p_61689912	hasEntityType	paper	1.0
p_61642596	hasEntityType	paper	1.0
p_61593507	hasEntityType	paper	1.0
p_615341448	hasEntityType	paper	1.0
p_614829582	hasEntityType	paper	1.0
p_61479352	hasEntityType	paper	1.0
p_614562418	hasEntityType	paper	1.0
p_61440716	hasEntityType	paper	1.0
p_61415141	hasEntityType	paper	1.0
p_613073168	hasEntityType	paper	1.0
p_61269061	hasEntityType	paper	1.0
p_611618653	hasEntityType	paper	1.0
p_611311555	hasEntityType	paper	1.0
p_61124949	hasEntityType	paper	1.0
p_61063964	hasEntityType	paper	1.0
p_609451312	hasEntityType	paper	1.0
p_6093344	hasEntityType	paper	1.0
p_60914546	hasEntityType	paper	1.0
p_608658582	hasEntityType	paper	1.0
p_60810675	hasEntityType	paper	1.0
p_60784745	hasEntityType	paper	1.0
p_60740594	hasEntityType	paper	1.0
p_60571608	hasEntityType	paper	1.0
p_60509637	hasEntityType	paper	1.0
p_603611866	hasEntityType	paper	1.0
p_602778426	hasEntityType	paper	1.0
p_60261825	hasEntityType	paper	1.0
p_60189254	hasEntityType	paper	1.0
p_601321418	hasEntityType	paper	1.0
p_60117112	hasEntityType	paper	1.0
p_601066473	hasEntityType	paper	1.0
p_60048903	hasEntityType	paper	1.0
p_600377564	hasEntityType	paper	1.0
p_60029712	hasEntityType	paper	1.0
p_599825336	hasEntityType	paper	1.0
p_59935691	hasEntityType	paper	1.0
p_596817263	hasEntityType	paper	1.0
p_596492864	hasEntityType	paper	1.0
p_596399288	hasEntityType	paper	1.0
p_596073053	hasEntityType	paper	1.0
p_595188601	hasEntityType	paper	1.0
p_59466250	hasEntityType	paper	1.0
p_59411647	hasEntityType	paper	1.0
p_593974556	hasEntityType	paper	1.0
p_592933300	hasEntityType	paper	1.0
p_5925518	hasEntityType	paper	1.0
p_59231667	hasEntityType	paper	1.0
p_591761109	hasEntityType	paper	1.0
p_59094061	hasEntityType	paper	1.0
p_59043830	hasEntityType	paper	1.0
p_59019105	hasEntityType	paper	1.0
p_589857231	hasEntityType	paper	1.0
p_58923082	hasEntityType	paper	1.0
p_58862380	hasEntityType	paper	1.0
p_58862149	hasEntityType	paper	1.0
p_588485153	hasEntityType	paper	1.0
p_58836087	hasEntityType	paper	1.0
p_587950043	hasEntityType	paper	1.0
p_587916649	hasEntityType	paper	1.0
p_58701938	hasEntityType	paper	1.0
p_58628042	hasEntityType	paper	1.0
p_585442075	hasEntityType	paper	1.0
p_58529227	hasEntityType	paper	1.0
p_58519581	hasEntityType	paper	1.0
p_58504961	hasEntityType	paper	1.0
p_584440261	hasEntityType	paper	1.0
p_583799156	hasEntityType	paper	1.0
p_582995871	hasEntityType	paper	1.0
p_58277757	hasEntityType	paper	1.0
p_58254911	hasEntityType	paper	1.0
p_58202907	hasEntityType	paper	1.0
p_58202696	hasEntityType	paper	1.0
p_58132975	hasEntityType	paper	1.0
p_580963150	hasEntityType	paper	1.0
p_57948383	hasEntityType	paper	1.0
p_57876	hasEntityType	paper	1.0
p_57870279	hasEntityType	paper	1.0
p_57869680	hasEntityType	paper	1.0
p_577179722	hasEntityType	paper	1.0
p_57710209	hasEntityType	paper	1.0
p_576788405	hasEntityType	paper	1.0
p_57650934	hasEntityType	paper	1.0
p_576367677	hasEntityType	paper	1.0
p_57620025	hasEntityType	paper	1.0
p_57381236	hasEntityType	paper	1.0
p_573802713	hasEntityType	paper	1.0
p_57340264	hasEntityType	paper	1.0
p_57175063	hasEntityType	paper	1.0
p_57095459	hasEntityType	paper	1.0
p_57065274	hasEntityType	paper	1.0
p_57058802	hasEntityType	paper	1.0
p_57051584	hasEntityType	paper	1.0
p_57018749	hasEntityType	paper	1.0
p_56954219	hasEntityType	paper	1.0
p_569411575	hasEntityType	paper	1.0
p_56922985	hasEntityType	paper	1.0
p_56916829	hasEntityType	paper	1.0
p_56893218	hasEntityType	paper	1.0
p_568721520	hasEntityType	paper	1.0
p_56839157	hasEntityType	paper	1.0
p_567746037	hasEntityType	paper	1.0
p_56750217	hasEntityType	paper	1.0
p_56707815	hasEntityType	paper	1.0
p_5669831	hasEntityType	paper	1.0
p_566459404	hasEntityType	paper	1.0
p_56582153	hasEntityType	paper	1.0
p_5652497	hasEntityType	paper	1.0
p_565135575	hasEntityType	paper	1.0
p_564848705	hasEntityType	paper	1.0
p_56435837	hasEntityType	paper	1.0
p_563569166	hasEntityType	paper	1.0
p_56350200	hasEntityType	paper	1.0
p_562932586	hasEntityType	paper	1.0
p_56189777	hasEntityType	paper	1.0
